Timestamp,Power (kW),Temp (C°)
2/15/2010 23:30,203.8,12.2
2/15/2010 23:45,167.2,12.2
2/16/2010 0:00,162.0,12.2
2/16/2010 0:15,156.6,10.6
2/16/2010 0:30,158.3,10.6
2/16/2010 0:45,155.1,10.6
2/16/2010 1:00,167.8,10.6
2/16/2010 1:15,164.7,11.7
2/16/2010 1:30,158.3,11.7
2/16/2010 1:45,151.3,11.7
2/16/2010 2:00,143.9,11.7
2/16/2010 2:15,153.9,11.7
2/16/2010 2:30,155.9,11.7
2/16/2010 2:45,154.9,11.7
2/16/2010 3:00,154.3,11.7
2/16/2010 3:15,149.0,11.7
2/16/2010 3:30,148.8,11.7
2/16/2010 3:45,157.9,11.7
2/16/2010 4:00,161.9,11.7
2/16/2010 4:15,155.9,11.1
2/16/2010 4:30,151.5,11.1
2/16/2010 4:45,153.4,11.1
2/16/2010 5:00,158.6,11.1
2/16/2010 5:15,157.9,11.1
2/16/2010 5:30,154.8,11.1
2/16/2010 5:45,156.3,11.1
2/16/2010 6:00,159.4,11.1
2/16/2010 6:15,162.9,10.6
2/16/2010 6:30,165.4,10.6
2/16/2010 6:45,167.7,10.6
2/16/2010 7:00,189.3,10.6
2/16/2010 7:15,174.4,10.6
2/16/2010 7:30,161.5,10.6
2/16/2010 7:45,159.0,10.6
2/16/2010 8:00,163.1,10.6
2/16/2010 8:15,233.8,10.6
2/16/2010 8:30,232.1,10.6
2/16/2010 8:45,235.1,10.6
2/16/2010 9:00,225.6,10.6
2/16/2010 9:15,231.3,11.1
2/16/2010 9:30,232.6,11.1
2/16/2010 9:45,231.2,11.1
2/16/2010 10:00,234.9,11.1
2/16/2010 10:15,233.7,11.7
2/16/2010 10:30,246.8,11.7
2/16/2010 10:45,262.0,11.7
2/16/2010 11:00,268.0,11.7
2/16/2010 11:15,269.2,13.3
2/16/2010 11:30,264.5,13.3
2/16/2010 11:45,267.6,13.3
2/16/2010 12:00,277.5,13.3
2/16/2010 12:15,293.8,13.9
2/16/2010 12:30,257.2,13.9
2/16/2010 12:45,292.0,13.9
2/16/2010 13:00,291.9,13.9
2/16/2010 13:15,268.3,16.1
2/16/2010 13:30,270.8,16.1
2/16/2010 13:45,285.6,16.1
2/16/2010 14:00,276.6,16.1
2/16/2010 14:15,279.0,17.2
2/16/2010 14:30,286.0,17.2
2/16/2010 14:45,264.4,17.2
2/16/2010 15:00,295.8,17.2
2/16/2010 15:15,295.4,18.3
2/16/2010 15:30,247.0,18.3
2/16/2010 15:45,263.3,18.3
2/16/2010 16:00,269.8,18.3
2/16/2010 16:15,271.9,17.8
2/16/2010 16:30,297.2,17.8
2/16/2010 16:45,258.0,17.8
2/16/2010 17:00,269.3,17.8
2/16/2010 17:15,272.3,17.2
2/16/2010 17:30,249.1,17.2
2/16/2010 17:45,304.0,17.2
2/16/2010 18:00,316.0,17.2
2/16/2010 18:15,299.2,15.6
2/16/2010 18:30,334.1,15.6
2/16/2010 18:45,308.1,15.6
2/16/2010 19:00,305.9,15.6
2/16/2010 19:15,330.9,15.0
2/16/2010 19:30,292.4,15.0
2/16/2010 19:45,317.3,15.0
2/16/2010 20:00,316.0,15.0
2/16/2010 20:15,296.0,12.8
2/16/2010 20:30,325.9,12.8
2/16/2010 20:45,308.7,12.8
2/16/2010 21:00,290.6,12.8
2/16/2010 21:15,304.9,11.7
2/16/2010 21:30,299.2,11.7
2/16/2010 21:45,297.9,11.7
2/16/2010 22:00,292.7,11.7
2/16/2010 22:15,270.6,11.7
2/16/2010 22:30,265.4,11.7
2/16/2010 22:45,270.9,11.7
2/16/2010 23:00,276.2,11.7
2/16/2010 23:15,192.7,11.7
2/16/2010 23:30,187.1,11.7
2/16/2010 23:45,149.5,11.7
2/17/2010 0:00,,11.7
2/17/2010 0:15,,11.1
2/17/2010 0:30,,11.1
2/17/2010 0:45,,11.1
2/17/2010 1:00,,11.1
2/17/2010 1:15,,10.6
2/17/2010 1:30,,10.6
2/17/2010 1:45,,10.6
2/17/2010 2:00,,10.6
2/17/2010 2:15,,10.0
2/17/2010 2:30,,10.0
2/17/2010 2:45,,10.0
2/17/2010 3:00,,10.0
2/17/2010 3:15,,10.0
2/17/2010 3:30,,10.0
2/17/2010 3:45,,10.0
2/17/2010 4:00,,10.0
2/17/2010 4:15,,10.0
2/17/2010 4:30,,10.0
2/17/2010 4:45,,10.0
2/17/2010 5:00,,10.0
2/17/2010 5:15,,10.6
2/17/2010 5:30,,10.6
2/17/2010 5:45,,10.6
2/17/2010 6:00,,10.6
2/17/2010 6:15,,11.1
2/17/2010 6:30,,11.1
2/17/2010 6:45,,11.1
2/17/2010 7:00,,11.1
2/17/2010 7:15,,10.6
2/17/2010 7:30,,10.6
2/17/2010 7:45,,10.6
2/17/2010 8:00,,10.6
2/17/2010 8:15,,10.0
2/17/2010 8:30,,10.0
2/17/2010 8:45,,10.0
2/17/2010 9:00,,10.0
2/17/2010 9:15,,10.6
2/17/2010 9:30,,10.6
2/17/2010 9:45,,10.6
2/17/2010 10:00,,10.6
2/17/2010 10:15,,10.6
2/17/2010 10:30,,10.6
2/17/2010 10:45,,10.6
2/17/2010 11:00,,10.6
2/17/2010 11:15,,12.2
2/17/2010 11:30,,12.2
2/17/2010 11:45,,12.2
2/17/2010 12:00,,12.2
2/17/2010 12:15,,14.4
2/17/2010 12:30,,14.4
2/17/2010 12:45,,14.4
2/17/2010 13:00,,14.4
2/17/2010 13:15,,15.6
2/17/2010 13:30,,15.6
2/17/2010 13:45,,15.6
2/17/2010 14:00,,15.6
2/17/2010 14:15,,17.2
2/17/2010 14:30,,17.2
2/17/2010 14:45,,17.2
2/17/2010 15:00,,17.2
2/17/2010 15:15,,18.3
2/17/2010 15:30,,18.3
2/17/2010 15:45,,18.3
2/17/2010 16:00,,18.3
2/17/2010 16:15,,18.3
2/17/2010 16:30,,18.3
2/17/2010 16:45,,18.3
2/17/2010 17:00,,18.3
2/17/2010 17:15,,17.8
2/17/2010 17:30,,17.8
2/17/2010 17:45,,17.8
2/17/2010 18:00,,17.8
2/17/2010 18:15,,15.6
2/17/2010 18:30,,15.6
2/17/2010 18:45,,15.6
2/17/2010 19:00,,15.6
2/17/2010 19:15,,15.6
2/17/2010 19:30,,15.6
2/17/2010 19:45,,15.6
2/17/2010 20:00,,15.6
2/17/2010 20:15,,15.0
2/17/2010 20:30,,15.0
2/17/2010 20:45,,15.0
2/17/2010 21:00,,15.0
2/17/2010 21:15,,15.0
2/17/2010 21:30,,15.0
2/17/2010 21:45,,15.0
2/17/2010 22:00,,15.0
2/17/2010 22:15,,13.9
2/17/2010 22:30,,13.9
2/17/2010 22:45,,13.9
2/17/2010 23:00,,13.9
2/17/2010 23:15,,12.8
2/17/2010 23:30,,12.8
2/17/2010 23:45,,12.8
